x,y,z,avg,diff,localdata
-0.427361,1.11683,9.32561,86.4423,0.191818,0.610138,0
-0.408351,1.21532,9.47305,86.7359,0.293633,0.61998,0
-0.588127,1.12296,9.05841,86.5855,-0.150436,0.96907,0
-0.448018,1.01564,9.31887,86.7192,0.133705,0.569122,0
-0.55774,1.04498,9.3072,86.7247,0.00549316,0.792793,0
-0.468077,1.08509,9.1346,86.5974,-0.127296,0.904869,0
-0.382305,1.19437,9.19119,86.6375,0.0400543,0.904816,0
-0.481549,1.26831,9.35944,86.8878,0.250359,0.971695,0
-0.434546,1.2996,9.3542,87.0419,0.154076,0.917068,0
-0.374371,0.9378,9.37755,87.2476,0.205742,0.924805,0
-0.335003,0.989892,9.43683,87.4881,0.240463,0.573685,0
-0.290246,1.23523,9.37935,87.6586,0.170456,0.366241,0
-0.374222,1.07222,9.43683,88.053,0.394455,0.305069,0
-0.696202,1.16368,9.27621,88.2144,0.161354,0.166161,0
-0.382155,1.14856,9.18056,88.1749,-0.0395126,0.335159,0
-0.576152,1.12865,9.13535,87.9358,-0.239052,0.218216,0
-0.494871,0.972827,9.27726,87.8647,-0.0711288,0.338257,0
-0.561931,1.01938,9.16978,87.4933,-0.371414,0.267265,0
-0.393083,1.15485,9.26588,87.7234,0.230179,0.0410004,0
-0.606688,0.879421,9.31977,87.7188,-0.00462341,0.503426,0
-0.511187,1.14198,9.32441,87.749,0.0301971,0.447815,0
-0.534838,1.10455,9.2108,87.8432,0.0942078,0.125549,0
-0.583187,1.07926,9.43114,88.1183,0.27504,0.395027,0
-0.564027,0.871637,9.03072,87.6928,-0.425491,-0.422386,0
-0.483495,1.00187,9.16499,87.4338,-0.259018,-0.681213,0
-0.456102,0.99064,9.28085,87.3316,-0.102158,-0.584183,0
-0.549507,0.959954,9.31618,87.1984,-0.133194,-0.555443,0
-0.454904,1.01234,9.28774,87.0679,-0.130524,0.239799,0
-0.605341,0.780477,9.31438,86.9047,-0.163132,-0.177773,0
-0.635878,0.967438,9.11335,86.6864,-0.218338,-0.331261,0
-0.469723,1.00845,9.20526,86.7006,0.0141449,-0.248787,0
-0.386646,0.965043,8.93866,86.4456,-0.254997,-0.418793,0
-0.354912,1.13943,9.12413,86.284,-0.161552,-0.22773,0
-0.538281,1.083,9.22726,86.3568,0.0728226,-0.254707,0
-0.349074,1.06324,9.22127,86.2906,-0.0662766,-0.203796,0
-0.641266,0.909658,9.17367,86.1278,-0.162788,-0.43483,0
-0.297881,0.966989,9.0897,85.8238,-0.303978,-0.553116,0
-0.193997,1.16533,9.331,85.9562,0.132393,-0.397804,0
-0.391137,1.14212,9.21963,85.7067,-0.249519,-0.646271,0
-0.522863,1.11323,9.33055,86.0779,0.371254,0.0759277,0
-0.436343,1.16563,9.22606,86.1676,0.0896759,0.27626,0
-0.42811,1.13359,9.39102,86.3136,0.146004,0.0990448,0
-0.470771,0.932261,9.07832,86.0318,-0.281754,0.055275,0
-0.500709,1.17027,9.44671,86.2423,0.210419,-0.264481,0
-0.439785,1.18988,9.28729,86.2504,0.00810242,-0.31797,0
-0.537981,1.10889,9.40674,86.6011,0.350769,-0.27269,0
-0.598455,1.00845,9.4253,86.8659,0.264816,-0.277687,0
-0.489332,1.06833,9.43907,87.4595,0.593521,-0.184135,0
-0.407004,1.09258,9.63307,88.0521,0.59259,-0.0112,0
-0.287103,1.0809,9.35405,88.1861,0.134003,0.166199,0
-0.238454,1.17281,9.27651,88.2612,0.0751114,0.0865784,0
-0.339494,1.10171,9.27082,88.3788,0.117638,-0.151062,0
-0.507594,1.24257,9.37815,88.7604,0.381554,0.183228,0
-0.6013,1.12431,9.45179,88.9165,0.156181,-0.0366974,0
-0.56268,1.08449,9.44671,89.1837,0.267128,-0.0383759,0
-0.545915,1.1794,9.22068,89.0673,-0.116371,-0.125366,0
-0.327968,1.06114,9.33713,89.1764,0.109146,-0.331375,0
-0.696202,1.16967,9.35315,89.1561,-0.02034,-0.261719,0
-0.592767,0.839155,9.47649,89.6157,0.459549,-0.166824,0
-0.564476,1.06923,9.25645,89.3834,-0.232292,-0.0751419,0
-0.492177,1.09692,9.30211,89.3903,0.0069809,0.235138,0
-0.594115,1.11533,9.26768,89.2329,-0.157433,0.169922,0
-0.62031,0.868943,9.12637,88.8716,-0.361305,0.252586,0
-0.466729,1.04049,9.19298,88.58,-0.291588,0.521278,0
-0.592917,1.16652,9.33369,88.2472,-0.332832,0.124008,0
-0.448318,1.11862,9.14658,88.0199,-0.227303,0.18515,0
-0.506098,1.05411,9.17023,87.8933,-0.126602,0.131691,0
-0.704435,1.05755,9.15841,87.7816,-0.111633,0.235428,0
-0.625399,0.930914,9.17936,87.5171,-0.264549,0.145172,0
-0.699196,1.04333,9.02339,87.0194,-0.497704,-0.0244217,0
-0.54352,1.16233,8.96037,86.4695,-0.549896,-0.139381,0
-0.583636,1.23448,9.15526,86.4053,-0.0641479,-0.0882721,0
-0.55759,0.992736,8.95782,85.9756,-0.429794,0.0753403,0
-0.472567,0.891247,9.19807,85.7436,-0.232002,0.238663,0
-0.522264,0.921035,9.19852,85.4232,-0.320358,0.268692,0
-0.414937,1.13733,9.22636,85.3887,-0.0345154,-0.0542374,0
-0.723895,1.1324,9.36752,85.4876,0.0988846,-0.214249,0
-0.647853,1.02671,9.24283,85.4511,-0.036438,0.199173,0
-0.62495,1.23688,9.23265,85.6219,0.170731,0.0684357,0
-0.626148,1.20784,9.31827,85.8012,0.179359,-0.0754471,0
-0.740061,1.1291,9.37815,85.8601,0.0588837,-0.0172577,0
-0.31749,1.17281,9.4003,86.1557,0.295609,-0.115211,0
-0.616119,0.919089,9.32815,86.3294,0.173645,-0.0147018,0
-0.339644,1.13943,9.38084,86.5745,0.245178,0.0712814,0
-0.496817,1.16039,9.27786,86.7091,0.13459,-0.0567245,0
-0.387993,1.04737,9.32681,87.0365,0.327377,0.172775,0
-0.38934,1.19691,9.12907,87.2233,0.186836,0.291176,0
-0.232467,1.22326,9.37156,87.4542,0.230827,-0.0137634,0
-0.261806,1.29331,9.47305,88.0755,0.6213,-0.237656,0
-0.370629,1.09437,9.43473,88.3709,0.295433,-0.33342,0
-0.334854,1.31966,9.38354,88.6316,0.260658,-0.224663,0
-0.352517,1.2246,9.32516,88.756,0.124443,0.0960922,0
-0.527503,1.2267,9.15272,88.5059,-0.250092,0.600571,0
-0.449515,1.42459,9.20915,88.5144,0.00850677,0.152733,0
-0.635129,1.50243,9.0635,88.3673,-0.147156,0.0336761,0
-0.460892,1.54479,9.16005,88.2313,-0.135986,-0.31208,0
-0.659379,1.5403,8.91501,87.7633,-0.467972,-0.0688477,0
-0.300874,1.16383,9.31857,87.6657,-0.0975723,-0.280869,0
-0.51448,1.45812,8.99973,87.3624,-0.303291,-0.293549,0
-0.552202,1.42444,8.9936,86.9752,-0.387192,-0.329742,0
-0.39907,1.11548,9.09434,86.7527,-0.222588,-0.406616,0
-0.422122,1.21951,9.21514,86.6494,-0.103294,-0.314163,0
-0.390987,1.1297,9.1132,86.6216,-0.0277786,0.019165,0
-0.486339,1.20514,9.33863,86.5917,-0.0298538,0.356583,0
-0.383203,1.15485,9.15975,86.2106,-0.381142,0.231415,0
-0.230072,1.15036,9.18385,85.9212,-0.28936,0.183029,0
-0.201481,1.21457,9.2816,85.7812,-0.14003,0.0733948,0
-0.453856,1.41112,9.29043,85.7766,-0.00457764,-0.0307922,0
-0.583786,1.25888,9.43054,86.1082,0.331589,-0.467224,0
-0.51448,1.13793,9.36393,86.2459,0.137672,-0.434616,0
-0.621059,1.21203,9.37605,86.5557,0.309837,-0.196945,0
-0.499062,1.05411,9.2346,86.564,0.00828552,0.196503,0
-0.568667,1.22745,9.31408,86.9576,0.393593,0.0294876,0
-0.22139,1.09348,9.20376,86.8122,-0.145432,0.102173,0
-0.607437,0.887355,9.39656,87.1913,0.379105,-0.0773087,0
-0.405956,0.938099,9.38399,87.5591,0.367828,-0.0165863,0
-0.387993,0.940345,9.17906,87.6328,0.0737152,0.151398,0
-0.449515,0.772843,9.18894,87.5486,-0.084259,-0.115654,0
-0.39443,0.980012,9.0626,87.4715,-0.0770416,-0.48455,0
-0.686323,1.05845,9.15781,87.2564,-0.215134,-0.809647,0
-0.51927,0.905168,9.2352,87.3186,0.0622559,-0.505356,0
-0.432002,0.956062,9.13775,87.2486,-0.0700073,-0.709007,0
-0.397873,0.975671,9.20646,87.1364,-0.112183,-0.715248,0
-0.385598,0.983006,9.44611,87.2511,0.11467,-0.667694,0
-0.546214,0.978964,9.59041,87.3994,0.148239,-0.361519,0
-0.650397,1.07117,9.60358,87.6841,0.284775,0.418289,0
-0.506846,0.832569,9.36333,87.6127,-0.0714417,0.474464,0
-0.848436,1.24721,9.12652,87.5459,-0.0668335,0.193611,0
-0.872835,1.16533,9.27262,87.5158,-0.0300598,0.359383,0
-0.747246,1.2282,9.33085,87.7144,0.198608,0.449936,0
-0.835862,0.893642,9.24971,87.5646,-0.149826,0.652809,0
-0.799188,0.974923,9.21154,87.3982,-0.166397,0.998917,0
-0.840502,1.1291,9.07009,87.3331,-0.0651245,0.930977,0
-0.737067,1.28029,9.26783,87.5105,0.177429,1.01445,0
-0.74515,0.973276,9.10272,87.5802,0.0697174,0.873238,0
-0.786315,1.07746,9.16394,87.599,0.0187683,0.726372,0
-0.713117,1.0092,9.14104,87.5182,-0.0807648,0.581993,0
-0.707579,0.954415,9.46033,87.9126,0.394394,0.782547,0
-0.685874,1.10455,9.36527,88.1332,0.220596,0.761536,0
-0.646057,1.2017,9.10721,87.7869,-0.346313,0.764557,0
-0.689466,1.17191,9.19643,87.3613,-0.425598,0.338692,0
-0.536634,1.00711,9.17682,86.8436,-0.517685,-0.438156,0
-0.372575,1.14781,9.38878,86.9051,0.0614624,-0.491447,0
-0.513432,1.26622,9.39207,87.1869,0.281815,-0.426765,0
-0.627345,1.1791,9.28265,87.1775,-0.0093689,-0.494095,0
-0.583187,1.28897,9.25615,87.0866,-0.0908585,-0.647705,0
-0.482147,1.17595,9.02488,86.8372,-0.24942,-0.883301,0
-0.63019,1.2502,9.19687,86.8435,0.00631714,-0.941933,0
-0.447869,1.26008,9.26289,87.0524,0.208847,-0.852951,0
-0.581391,0.998274,9.06814,86.7706,-0.28183,-0.859596,0
-0.434846,1.08943,9.25915,86.9422,0.171616,-0.361809,0
-0.608634,1.36022,9.14538,86.9485,0.00634766,-0.289322,0
-0.610281,1.2737,9.1358,86.9718,0.0232391,-0.170143,0
-0.453407,1.0354,9.22771,86.6917,-0.28006,-0.0305405,0
-0.403112,1.18793,9.34387,86.6594,-0.0323334,-0.142105,0
-0.329914,1.30454,9.34282,86.9279,0.268524,0.11702,0
-0.277074,1.08629,9.35569,87.0756,0.147675,0.347092,0
-0.343386,1.20739,9.2337,87.1581,0.0825348,0.356865,0
-0.583038,1.00875,9.34192,87.0971,-0.0610199,0.141678,0
-0.426313,1.22969,9.29327,86.9709,-0.12619,0.0954971,0
-0.511486,1.42474,9.10392,86.7972,-0.173653,3.4088e-41,0
-0.515528,0.962798,9.0415,86.5012,-0.296028,0.0878601,0
-0.298479,1.2276,9.11589,86.6032,0.101982,0.553253,0
-0.295036,1.08285,9.30001,86.6786,0.0754471,0.380112,0
-0.499062,1.28029,9.12143,86.5223,-0.156296,0.247528,0
-0.413889,1.15395,9.19702,86.68,0.157654,0.09021,0
-0.371228,1.14811,9.30585,86.7392,0.0591888,-0.0805588,0
-0.476759,1.16069,9.23355,86.8001,0.0608902,0.143677,0
-0.565374,1.10111,9.27965,86.9367,0.13665,0.157768,0
-0.358954,1.03824,9.21948,86.9228,-0.013916,-0.171814,0
-0.454754,1.06114,9.19942,86.7403,-0.182465,-0.0111389,0
-0.609532,1.23852,9.30375,86.7007,-0.0396042,-0.31945,0
-0.629591,1.16488,9.13026,86.4713,-0.229424,-0.111656,0
-0.587528,1.15724,9.24912,86.4959,0.0246048,-0.0978317,0
-0.454455,1.13973,9.24163,86.3887,-0.107239,-0.0620804,0
-0.506397,1.13449,9.31229,86.4014,0.0127106,0.054863,0
-0.538879,1.22894,9.02952,86.2864,-0.11499,0.271439,0
-0.445773,1.1065,9.3756,86.6854,0.398972,0.361816,0
-0.673749,1.13733,9.33354,86.9458,0.260437,-0.187103,0
-0.649799,1.04213,9.15302,86.7918,-0.153992,-0.344513,0
-0.618514,1.05486,9.42859,87.1234,0.331558,-0.0714264,0
-0.520318,1.25753,9.18969,87.1368,0.0133972,-0.126297,0
-0.481549,1.2282,9.3765,87.237,0.100266,0.180252,0
-0.555046,1.2978,9.15721,87.1754,-0.0616302,0.0921631,0
-0.39922,0.989293,9.2352,87.0993,-0.0760803,-0.00189209,0
-0.508193,1.0803,8.99165,86.8537,-0.245651,0.0905457,0
-0.463736,1.25439,9.30285,87.0018,0.148102,-0.175369,0
-0.653092,1.22386,9.16454,86.8423,-0.159515,-0.0387115,0
-0.674647,1.0095,9.42485,87.1665,0.324188,0.0377045,0
-0.858465,1.29421,9.36587,87.3478,0.18132,0.113449,0
-0.623903,1.19976,9.37171,87.5193,0.171516,0.18074,0
-0.602347,1.21906,9.24088,87.4556,-0.0637054,0.258713,0
-0.775537,1.07596,9.21544,87.665,0.209404,-0.0169678,0
-0.656684,1.06713,9.03371,87.2808,-0.384186,-0.238083,0
-0.511486,1.27969,9.18445,87.1177,-0.163071,0.0922394,0
-0.601449,1.18194,9.3054,87.3092,0.191452,0.124603,0
-0.515378,1.13449,9.19478,87.0406,-0.26857,-0.0789032,0
-0.829575,1.37729,9.24567,87.1509,0.110321,-0.178146,0
-0.824785,1.17775,9.15541,86.9153,-0.235641,-0.510498,0
-0.59651,0.936303,9.18146,86.8956,-0.0196838,-0.250809,0
-0.562381,1.12087,9.29223,86.9888,0.0932007,-0.0307007,0
-0.664019,1.14227,9.10392,87.1358,0.146988,0.119003,0
-0.670905,0.99064,9.26513,87.0697,-0.0661011,0.283386,0
-0.45191,1.09976,9.18221,87.058,-0.0116577,0.165375,0
-0.663121,1.12192,9.27935,86.902,-0.156082,-0.135666,0
-0.404309,1.20904,9.35046,86.8348,-0.0671997,-0.152046,0
-0.615969,1.20005,9.07218,86.4889,-0.34584,-0.213364,0
-0.515977,1.12656,9.41407,86.6712,0.182327,-0.131859,0
-0.397424,1.26517,9.20631,86.6607,-0.0105438,-0.0768585,0
-0.402663,0.991987,9.34716,86.9943,0.333603,0.0657806,0
-0.540526,0.869841,9.21184,86.9726,-0.0216675,-0.126938,0
-0.574954,1.17371,9.2593,86.916,-0.0566559,0.0972137,0
-0.301174,1.02432,9.18191,86.8754,-0.0405731,-0.00785828,0
-0.327369,1.13793,9.23849,86.7932,-0.0822449,0.247162,0
-0.470472,1.13449,9.38518,87.0245,0.231323,0.318924,0
-0.350122,1.02043,9.47799,87.366,0.341537,0.0424652,0
-0.430654,1.16997,9.40494,87.4966,0.130569,-0.236435,0
-0.262255,0.985401,9.31543,87.696,0.199371,-0.24054,0
-0.461041,1.23927,9.37381,87.8424,0.146408,-0.00237274,0
-0.435744,1.01669,9.44087,88.1315,0.289169,0.106194,0
-0.520617,1.17191,9.66331,88.5827,0.451202,-0.142525,0
-0.591121,1.29511,9.38758,88.6513,0.0685577,-0.182495,0
-0.555645,1.19976,9.4265,89.0565,0.40519,0.000350952,0
-0.493823,1.04917,9.20256,88.7985,-0.258026,0.151543,0
-0.660876,1.22281,9.25241,88.8625,0.0640259,0.336243,0
-0.397723,1.2029,9.12562,88.6354,-0.227089,-0.0712357,0
-0.488734,1.26218,9.07039,88.5227,-0.112686,0.0487213,0
-0.316592,1.08225,9.12577,88.342,-0.180725,0.0134125,0
-0.366737,1.01145,9.00378,88.1406,-0.201355,-0.228493,0
-0.571212,1.23837,9.02818,87.9291,-0.211502,0.235596,0
-0.587079,1.0101,9.10886,87.6008,-0.328369,-0.0965042,0
-0.4567,1.04049,8.90408,86.9494,-0.651382,-0.0365524,0
-0.463436,1.32998,8.80005,86.288,-0.661423,0.15065,0
-0.54337,1.10246,8.64677,85.5667,-0.721237,0.0973816,0
-0.609383,1.18015,8.64198,84.7437,-0.823044,-0.0903168,0
-0.593067,1.02462,8.80933,84.0345,-0.709229,-0.165733,0
-0.536335,1.03689,8.78269,83.0016,-1.03284,0.23423,0
-0.488734,1.08899,9.10616,82.6387,-0.3629,0.101494,0
-0.61537,0.88496,9.05662,82.1748,-0.463928,0.185532,0
-0.533191,1.27116,9.14673,82.1455,-0.0293121,-0.105591,0
-0.241149,1.10844,9.32082,82.1846,0.0390778,-0.157669,0
-0.580343,1.25783,9.13101,82.2103,0.0257645,0.0757065,0
-0.587528,1.19601,9.31363,82.4863,0.27597,0.0698166,0
-0.284708,1.27265,9.29208,82.7045,0.218254,-0.0650177,0
-0.425415,1.27191,9.46078,83.272,0.567474,0.0471039,0
-0.530796,1.28478,9.14598,83.4104,0.138344,-0.413544,0
-0.499212,1.2725,8.81756,83.1155,-0.294891,0.0662918,0
-0.521366,1.34705,8.74871,82.9937,-0.121735,0.0661774,0
-0.481549,1.18284,8.6574,82.8161,-0.177681,-0.164268,0
-0.468975,1.17101,8.22315,82.3744,-0.44162,-0.205406,0
-0.444725,1.17476,8.19022,81.8875,-0.486893,-0.236336,0
-0.606988,0.921184,7.96299,80.9888,-0.898727,-0.245941,0
-0.371527,1.12671,7.73741,79.9124,-1.07646,-0.259468,0
-0.616418,1.01579,7.5506,78.2921,-1.62022,0.212685,0
-0.32677,1.21712,7.46243,76.6729,-1.61926,0.287598,0
-0.300575,1.09946,7.92931,75.336,-1.33685,0.121239,0
-0.361648,1.10051,8.35937,74.2771,-1.05897,0.0629654,0
-0.532143,0.866099,9.1382,74.2299,-0.0471497,-0.0516968,0
-0.516426,1.11338,9.56331,74.5076,0.27774,0.0476074,0
-0.515678,0.785117,10.2603,75.6396,1.132,0.0014267,0
-0.414638,1.07956,11.0213,77.6085,1.96881,0.294792,0
-0.70668,1.43926,11.4542,80.6202,3.01173,0.216385,0
-0.713716,1.64298,11.9558,84.7784,4.15823,0.0498047,0
-0.750539,1.67382,11.88,88.8956,4.11714,-0.0200424,0
-0.95217,1.89251,11.7283,92.9867,4.09117,0.249825,0
-0.780926,2.12393,11.4783,97.2155,4.22878,0.251808,0
-0.611628,2.17333,10.8259,100.568,3.35255,0.0899429,0
-0.810265,2.1154,10.411,103.624,3.05589,0.490578,0
-0.690514,1.96451,9.86509,106.148,2.52381,0.289589,0
-0.775388,2.0434,9.31303,108.216,2.06787,-0.254852,0
-0.536335,1.75256,9.2102,110.148,1.93193,-0.29509,0
-0.753084,1.54344,8.78823,111.148,1.00057,0.0186157,0
-0.565374,1.66065,8.71293,111.634,0.485725,-0.0730133,0
-0.457748,1.43821,8.62566,111.143,-0.491241,-0.0801315,0
-0.411943,1.20859,8.40233,109.847,-1.29585,-0.215378,0
0.00718506,0.699196,8.30817,107.557,-2.29005,-0.0951614,0
-0.132475,0.83691,8.01134,103.938,-3.61916,-0.104141,0
-0.211959,0.742157,8.04712,99.6615,-4.27608,0.258873,0
-0.0393681,0.548609,8.04442,94.5906,-5.0709,-0.0785217,0
0.0523911,0.470921,8.04876,89.6222,-4.96833,0.0414734,0
0.209265,0.478106,7.85312,84.6162,-5.00603,-0.0126801,0
0.227227,0.624651,8.10011,80.1901,-4.42616,0.0809021,0
0.236808,0.661474,8.2254,76.8058,-3.38422,0.0520782,0
0.243693,0.766406,8.37733,74.1375,-2.66837,-0.143478,0
0.381557,0.573457,8.752,72.601,-1.53651,-0.311043,0
0.448018,0.960103,8.96067,71.9701,-0.630821,0.284508,0
0.208217,1.04243,9.18535,71.8022,-0.167885,-0.00145721,0
0.199385,0.878523,9.56556,72.5603,0.758072,0.0726852,0
-0.0246986,1.04513,9.85835,73.7658,1.20546,-0.0574265,0
-0.247885,1.22266,10.1083,75.4567,1.69091,0.0181503,0
-0.460293,1.27819,10.5047,77.9545,2.49782,0.203308,0
-0.629291,1.31292,10.5143,80.6517,2.6972,0.0520706,0
-0.591869,1.23508,10.6137,83.7533,3.10164,-0.131401,0
-0.824485,1.21218,10.7515,87.0279,3.27457,-0.335846,0
-1.00935,1.73564,10.7709,90.4671,3.43921,-0.0262375,0
-1.18568,1.67591,10.645,93.7498,3.28265,0.132095,0
-1.10351,1.78713,10.9229,97.6109,3.86115,-0.0412903,0
-1.29316,1.49779,10.8476,101.082,3.47084,-0.092514,0
-1.26756,1.54464,10.7581,104.305,3.22369,0.0360107,0
-1.40393,1.55107,11.2035,107.997,3.69174,-0.346031,0
-1.13943,1.39435,11.5873,111.774,3.77719,0.203796,0
-1.2282,1.26891,11.8157,115.606,3.83205,-0.0717621,0
-1.23224,1.23942,11.9983,119.451,3.84457,-0.0619736,0
-1.2261,0.967139,12.0046,122.841,3.38983,-0.0803223,0
-0.959205,0.883613,11.9576,125.741,2.9003,-0.170731,0
-1.14467,0.587528,12.1059,128.521,2.77964,-0.307312,0
-0.875829,0.509241,12.9039,131.98,3.45894,-0.210632,0
-0.953667,0.662522,13.3946,136.236,4.25586,-0.0182343,0
-0.621807,0.745001,13.6944,140.858,4.62206,0.188934,0
-0.294887,0.763712,13.4374,144.826,3.96808,0.289368,0
-0.129181,0.833467,12.6988,147.446,2.62059,0.20845,0
-0.0184117,1.47952,11.9854,149.216,1.76938,-0.283508,0
0.253273,1.89416,11.202,149.554,0.338364,0.0628128,0
0.551902,2.2359,9.92945,148.448,-1.10558,-0.0374146,0
0.696801,2.3097,8.83223,146.205,-2.24384,-0.054924,0
0.662672,2.51312,7.91509,142.424,-3.78065,0.135506,0
1.02881,2.30955,7.52021,137.764,-4.66006,0.00209045,0
1.11877,2.30236,7.43968,132.712,-5.05171,-0.231491,0
0.808918,2.09983,7.99053,127.831,-4.88135,-0.19381,0
0.801134,1.52937,8.27404,123.137,-4.69427,-0.123329,0
0.314795,0.516127,8.83328,118.993,-4.14327,0.534607,0
0.0300874,-0.126188,9.5235,115.4,-3.59344,0.274078,0
-0.0754431,-0.830922,9.60687,110.741,-4.65933,0.130768,0
-0.310454,-1.01833,9.37845,105.011,-5.72968,-0.0886383,0
-0.310454,-1.27849,9.22172,98.6541,-6.35674,-0.155823,0
-0.648152,-1.57862,8.83822,92.3911,-6.26299,-0.337509,0
-0.704585,-1.74088,8.64213,87.1562,-5.23491,-0.113724,0
-0.950074,-1.76348,8.14292,82.4362,-4.72001,0.0872345,0
-0.800236,-1.07207,7.68337,78.1667,-4.26949,-0.176041,0
-0.621208,-0.466131,6.9505,74.7301,-3.43658,-0.111618,0
-0.516276,-0.160915,6.57044,72.2073,-2.52283,0.0854492,0
-0.554447,-0.0821791,6.00686,70.1444,-2.06294,0.250793,0
-0.730331,0.23546,5.80238,68.3513,-1.7931,0.144592,0
-0.807271,0.486638,5.61437,66.508,-1.84322,-0.0190887,0
-0.621508,0.594863,5.71122,64.2859,-2.22213,0.224205,0
-0.582888,0.709525,5.56513,61.8092,-2.47667,-0.0751114,0
-0.357606,0.714764,5.66587,58.956,-2.85322,-0.312683,0
-0.675994,0.934357,5.65539,55.3685,-3.58752,-0.071106,0
-0.439187,1.02192,5.8184,51.7499,-3.61857,0.0758514,0
-0.636926,1.09048,6.09907,48.6065,-3.14345,0.251923,0
-0.663121,1.12162,6.58496,45.9995,-2.60698,0.172516,0
-0.71162,1.34016,6.81383,43.981,-2.01847,-0.0299911,0
-0.830024,1.32879,7.37696,42.6473,-1.33371,-0.111969,0
-1.23538,1.05096,7.57709,42.005,-0.642284,-0.0555801,0
-1.06054,1.13913,8.03574,42.3907,0.385723,0.0128403,0
-1.14931,1.17326,8.7514,44.289,1.89824,-0.048027,0
-1.26951,1.25439,9.45733,47.3617,3.0727,-0.128502,0
-1.28792,1.34196,10.3585,52.0092,4.64754,-0.163986,0
-1.07806,1.31816,10.9032,57.4794,5.47016,-0.098114,0
-1.10276,1.65241,11.7669,64.3542,6.87477,0.238861,0
-1.09108,1.756,12.7056,72.6259,8.27172,0.238205,0
-0.927022,2.20791,13.1102,81.7382,9.11234,-0.057724,0
-0.489482,2.5965,14.4038,93.0951,11.3569,-0.0659637,0
-0.164059,2.6682,14.6872,104.942,11.8466,0.0855179,0
0.691712,2.79843,15.5753,118.43,13.488,-0.00327301,0
1.05171,2.79154,15.4551,131.49,13.0603,-0.0108261,0
1.45527,3.0062,14.6518,142.788,11.2982,-0.0470734,0
1.28463,2.89782,13.4428,151.665,8.8766,0.284904,0
0.631836,2.55309,12.1552,157.777,6.11197,0.0617599,0
0.225282,2.22976,11.2054,162.186,4.40878,-0.0859604,0
-0.0321831,2.4534,10.637,165.446,3.2607,-0.0605164,0
-0.289199,2.27677,10.6795,167.948,2.50223,0.333832,0
-0.457898,2.18471,11.1202,170.199,2.25098,0.136887,0
-0.852777,2.20836,12.308,173.095,2.89586,0.154114,0
-1.04722,2.25895,13.0036,176.44,3.34465,0.0115662,0
-1.24541,2.0699,13.9086,179.995,3.55496,-0.152687,0
-1.68026,2.3558,13.6859,181.868,1.87318,-0.285049,0
-1.95194,1.86153,12.7361,181.36,-0.507965,0.270668,0
-1.69358,1.86677,11.2969,176.33,-5.02992,0.204323,0
-1.37429,1.76797,10.05,169.027,-7.30269,0.141586,0
-1.28628,1.52054,9.1388,158.814,-10.2134,-0.169273,0
-1.29945,1.75211,8.55486,148.201,-10.6134,-0.302208,0
-1.28283,1.56709,8.11942,138.463,-9.73781,-0.0739059,0
-1.252,1.30903,8.1531,130.9,-7.56264,-0.0974274,0
-1.10231,1.06713,8.24725,125.632,-5.26842,-0.0625839,0
-1.29735,0.987197,8.52462,122.178,-3.45354,0.281769,0
-1.35813,0.790057,8.88777,119.822,-2.35659,-0.0635223,0
-1.22535,0.380958,9.09598,117.638,-2.18353,-0.218681,0
-1.18688,0.370629,9.16798,114.948,-2.69025,-0.0580063,0
-1.15934,0.372426,8.81217,110.076,-4.87212,-0.127777,0
-1.02267,0.166005,8.37224,103.568,-6.50785,-0.145073,0
-0.696053,0.34144,7.82513,94.9773,-8.59073,0.126289,0
-0.573457,0.381706,7.3075,86.1146,-8.86266,-0.00383759,0
-0.0862207,0.265248,6.53736,78.1978,-7.91682,-0.108284,0
-0.218546,0.238454,6.2052,72.2376,-5.96018,-0.086647,0
-0.0612227,0.310454,5.92767,67.814,-4.42365,0.0606308,0
0.130978,0.363145,5.47187,64.2269,-3.5871,0.10096,0
0.187111,0.359103,5.14121,61.0176,-3.20926,0.244095,0
0.16825,0.0923579,4.88509,58.1348,-2.88284,0.351776,0
0.145947,0.174687,4.5938,55.0973,-3.03745,0.11541,0
0.108225,0.103285,4.473,51.951,-3.14631,-0.0828171,0
0.07215,-0.164658,4.3513,48.4285,-3.52254,-0.174919,0
-0.00688568,-0.0972977,4.38423,44.5391,-3.88938,0.0261993,0
0.0131726,-0.0748444,4.43094,40.4925,-4.04654,-0.106102,0
0.0396675,-0.14924,4.82866,36.6014,-3.89114,-0.114044,0
-0.210612,-0.225731,4.91593,33.1717,-3.42972,0.0277634,0
-0.10598,-0.149689,5.71541,30.7674,-2.40426,0.0666733,0
-0.120499,-0.129032,6.13514,29.2573,-1.51016,-0.0267563,0
-0.114662,-0.00329315,6.9005,28.867,-0.390259,0.205811,0
-0.230521,0.232616,7.89907,30.0975,1.23049,-0.036911,0
-0.130529,0.363893,8.77071,32.5016,2.40411,-0.227516,0
0.065414,1.03644,9.92915,36.5284,4.02682,-0.0709686,0
-0.0737965,1.03525,11.15,42.4853,5.95684,-0.132607,0
0.0142204,1.62637,12.6212,50.9442,8.45893,0.282608,0
0.104333,1.98053,13.6588,61.3564,10.4122,-0.0951462,0
0.207469,2.48064,15.2697,74.9943,13.6379,-0.0571823,0
0.11541,2.95965,15.7893,89.8721,14.8778,0.268578,0
-0.342488,3.48056,16.3141,106.086,16.2135,-0.17527,0
