Counter, Data, Peaks
11707,-18255,
11708,-5339,
11709,7029,
11710,17248,
11711,23684,
11712,32745,
11713,52955,
11714,66750,66750,
11715,61044,
11716,29033,
11717,7170,
11718,11413,
11719,17711,
11720,9939,
11721,14532,
11722,29489,
11723,22076,
11724,-5573,
11725,-44221,
11726,-59340,
11727,-60536,
11728,-38444,
11729,-19853,
11730,-6437,
11731,1922,
11732,824,
11733,5040,
11734,3764,
11735,1085,
11736,-796,
11737,-18,
11738,-1858,
11739,8346,
11740,30250,
11741,37221,
11742,23796,
11743,8788,
11744,-280,
11745,-7669,
11746,-7330,
11747,-2273,
11748,8689,
11749,12569,
11750,-5043,
11751,-27190,
11752,-47972,
11753,-67507,
11754,-68789,
11755,-56090,
11756,-43518,
11757,-22593,
11758,-15840,
11759,-13286,
11760,-4713,
11761,2431,
11762,14227,
11763,19239,
11764,27116,
11765,38657,
11766,68507,
11767,102183,102183,
11768,71877,
11769,15232,
11770,1236,
11771,7593,
11772,-2136,
11773,-5839,
11774,11850,
11775,18637,
11776,7661,
11777,-10812,
11778,-37094,
11779,-40135,
11780,-27990,
11781,-3428,
11782,6825,
11783,15106,
11784,15757,
11785,16358,
11786,14106,
11787,10966,
11788,5488,
11789,-512,
11790,1532,
11791,9918,
11792,25784,
11793,35849,
11794,14485,
11795,-2273,
11796,-6052,
11797,-6604,
11798,-28674,
11799,-64443,
11800,-40779,
11801,3571,
11802,5030,
11803,-20264,
11804,-39691,
11805,-51640,
11806,-63130,
11807,-53187,
11808,-34310,
11809,-19081,
11810,-6094,
11811,-5104,
11812,8848,
11813,11418,
11814,16250,
11815,12653,
11816,17269,
11817,24757,
11818,43469,
11819,64454,64454,
11820,57480,
11821,19015,
11822,1802,
11823,-7486,
11824,-14847,
11825,-13055,
11826,21992,
11827,40056,
11828,23957,
11829,6153,
11830,-11587,
11831,-10641,
11832,-3716,
11833,2349,
11834,17586,
11835,12773,
11836,14473,
11837,10004,
11838,8678,
11839,4054,
11840,-3806,
11841,-15846,
11842,-13917,
11843,-12722,
11844,-7928,
11845,6198,
11846,10822,
11847,700,
11848,-5841,
11849,-4562,
11850,-2016,
11851,-14761,
11852,-10424,
11853,11998,
11854,11317,
11855,1447,
11856,-17258,
11857,-36705,
11858,-57554,
11859,-63490,
11860,-43840,
11861,-33064,
11862,-16983,
11863,-11723,
11864,-9133,
11865,-1728,
11866,-1047,
11867,9695,
11868,14869,
11869,22253,
11870,25554,
11871,36185,
11872,56581,56581,
11873,50980,
11874,23643,
11875,7415,
11876,-5763,
11877,-7952,
11878,13042,
11879,46488,
11880,52482,
11881,37267,
11882,7499,
11883,-13481,
11884,-17162,
11885,-8653,
11886,6550,
11887,16385,
11888,14581,
11889,18560,
11890,9611,
11891,5778,
11892,-4735,
11893,-11900,
11894,-18884,
11895,-24632,
11896,-26154,
11897,-21257,
11898,-3340,
11899,8444,
11900,-3861,
11901,-16725,
11902,-14311,
11903,1269,
11904,8981,
11905,23916,
11906,36757,
11907,30205,
11908,13510,
11909,-16505,
11910,-49751,
11911,-70225,
11912,-68772,
11913,-58673,
11914,-47193,
11915,-35009,
11916,-26421,
11917,-14786,
11918,-14323,
11919,-6299,
11920,7078,
11921,7582,
11922,12844,
11923,21746,
11924,52215,
11925,101846,101846,
11926,106579,
11927,40833,
11928,17549,
11929,4909,
11930,2442,
11931,13830,
11932,37532,
11933,49548,
11934,39053,
11935,-17483,
11936,-24912,
11937,-47318,
11938,-38715,
11939,-15155,
11940,938,
11941,4539,
11942,5186,
11943,3136,
11944,504,
11945,-1788,
11946,-5791,
11947,-3555,
11948,-4748,
11949,-1862,
11950,14049,
11951,13577,
11952,3874,
11953,-9406,
11954,-2782,
11955,14689,
11956,15983,
11957,-20526,
11958,-36437,
11959,7019,
11960,13949,
11961,6965,
11962,-16338,
11963,-46366,
11964,-61978,
11965,-62509,
11966,-52505,
11967,-20598,
11968,-37835,
11969,-20376,
11970,-13138,
11971,-10786,
11972,-4605,
11973,5867,
11974,15018,
11975,24897,
11976,50102,
11977,83746,83746,
11978,74295,
11979,22575,
11980,-3587,
11981,1627,
11982,12446,
11983,25048,
11984,33836,
11985,53239,
11986,51471,
11987,111,
11988,-22601,
11989,-45914,
11990,-42152,
11991,-21480,
11992,-8640,
11993,-3120,
11994,-2568,
11995,825,
11996,-890,
11997,-4322,
11998,-9160,
11999,-8256,
12000,-7598,
12001,-8125,
12002,3467,
12003,26596,
12004,31065,
12005,17465,
12006,5600,
12007,17513,
12008,18816,
12009,2138,
12010,5033,
12011,27188,
12012,28954,
12013,4207,
12014,-31675,
12015,-52536,
12016,-59197,
12017,-66906,
12018,-67230,
12019,-40003,
12020,-39420,
12021,-25990,
12022,-16949,
12023,-14552,
12024,-8291,
12025,3064,
12026,11009,
12027,15299,
12028,20180,
12029,37803,
12030,73871,73871,
12031,88578,
12032,37811,
12033,11525,
12034,12352,
12035,12366,
12036,19553,
12037,47217,
12038,60817,
12039,13108,
12040,-16720,
12041,-56336,
12042,-53107,
12043,-37213,
12044,-9017,
12045,-2010,
12046,4569,
12047,721,
12048,-1939,
12049,-4025,
12050,-5187,
12051,-5134,
12052,-8235,
12053,-9070,
12054,-4936,
12055,6701,
12056,32164,
12057,37541,
12058,16943,
12059,8446,
12060,21857,
12061,32225,
12062,14413,
12063,1671,
12064,28700,
12065,27429,
12066,-3839,
12067,-41512,
12068,-59943,
12069,-77153,
12070,-83552,
12071,-58447,
12072,-57075,
12073,-34959,
12074,-29092,
12075,-14363,
12076,-15076,
12077,221,
12078,9683,
12079,25517,
12080,36076,
12081,49428,
12082,72865,
12083,86077,86077,
12084,54503,
12085,16546,
12086,9202,
12087,22375,
12088,16327,
12089,30604,
12090,51794,
12091,58873,
12092,20995,
12093,-12836,
12094,-44840,
12095,-60893,
12096,-46907,
12097,-23280,
12098,-12385,
12099,-3682,
12100,-4838,
12101,-9125,
12102,-11936,
12103,-10524,
12104,-7731,
12105,-7777,
12106,-6558,
12107,-1782,
12108,16533,
12109,30980,
12110,18636,
12111,6964,
12112,25063,
12113,37025,
12114,30523,
12115,12442,
12116,25824,
12117,38517,
12118,15924,
12119,-16848,
12120,-47395,
12121,-74888,
12122,-78612,
12123,-79729,
12124,-57056,
12125,-50459,
12126,-36473,
12127,-23781,
12128,-12318,
12129,-1855,
12130,7941,
12131,10292,
12132,17341,
12133,32531,
12134,66989,
12135,88003,88003,
12136,52070,
12137,21551,
12138,11632,
12139,11785,
12140,21905,
12141,30244,
12142,45552,
12143,37017,
12144,-7553,
12145,-46767,
12146,-58643,
12147,-53729,
12148,-48825,
12149,-24075,
12150,-1224,
12151,318,
12152,218,
12153,833,
12154,-1835,
12155,-4706,
12156,-8213,
12157,-9556,
12158,-4572,
12159,240,
12160,14079,
12161,23053,
12162,11942,
12163,1028,
12164,1103,
12165,12968,
12166,8581,
12167,1546,
12168,29333,
12169,32362,
12170,20302,
12171,-3264,
12172,-39283,
12173,-68800,
12174,-77319,
12175,-68852,
12176,-50871,
12177,-33854,
12178,-37658,
12179,-31696,
12180,-11125,
12181,-5692,
12182,-2161,
12183,4204,
12184,14435,
12185,26551,
12186,48193,
12187,85153,85153,
12188,75048,
12189,31715,
12190,14710,
12191,21327,
12192,25036,
12193,26213,
12194,52001,
12195,52993,
12196,20808,
12197,6826,
12198,-41578,
12199,-61966,
12200,-57597,
12201,-33891,
12202,-15411,
12203,-4439,
12204,-1548,
12205,-3318,
12206,-4346,
12207,-3511,
12208,-1756,
12209,-3578,
12210,-3754,
12211,-734,
12212,18226,
12213,28713,
12214,17947,
12215,7352,
12216,21251,
12217,37459,
12218,29574,
12219,657,
12220,-7159,
12221,10191,
12222,3130,
12223,-16397,
12224,-41910,
12225,-57688,
12226,-73449,
12227,-65138,
12228,-38331,
12229,-48396,
12230,-29479,
12231,-19606,
12232,-6989,
12233,8432,
12234,19664,
12235,26392,
12236,33482,
12237,46456,
12238,63045,
12239,80998,80998,
12240,52987,
12241,11800,
12242,-4964,
12243,4573,
12244,11150,
12245,30509,
12246,49334,
12247,56438,
12248,21695,
12249,-22353,
12250,-47010,
12251,-55563,
12252,-44715,
12253,-22585,
12254,-7014,
12255,-2214,
12256,580,
12257,-3940,
12258,-8471,
12259,-9142,
12260,-7430,
12261,-6085,
12262,-2657,
12263,-1597,
12264,7205,
12265,21462,
12266,7248,
12267,-703,
12268,2013,
12269,17274,
12270,23423,
12271,7294,
12272,18557,
12273,31716,
12274,23776,
12275,-7803,
12276,-39916,
12277,-78396,
12278,-89408,
12279,-85998,
12280,-68179,
12281,-49948,
12282,-38459,
12283,-35420,
12284,-15950,
12285,-4086,
12286,7625,
12287,17704,
12288,26656,
12289,33771,
12290,46735,
12291,77483,
12292,104529,
12293,57079,
12294,10707,
12295,-4197,
12296,-5002,
12297,-5053,
12298,21526,
12299,36865,
12300,29615,
12301,-15464,
12302,-36511,
12303,-54368,
12304,-39273,
12305,-17755,
12306,-3011,
12307,8817,
12308,5699,
12309,8988,
12310,9195,
12311,5573,
12312,-273,
12313,-3691,
12314,-3796,
12315,-3388,
12316,-10898,
12317,-6321,
12318,6174,
12319,16919,
12320,3075,
12321,-4516,
12322,-4287,
12323,-10161,
12324,-14824,
12325,22411,
12326,62224,62224,
12327,54322,
12328,13297,
12329,-23018,
12330,-48508,
12331,-61435,
12332,-64245,
12333,-48864,
12334,-50977,
12335,-33793,
12336,-31794,
12337,-25212,
12338,-9548,
12339,-2215,
12340,6421,
12341,12560,
12342,25557,
12343,33121,
12344,41442,
12345,63903,
12346,80030,
12347,49005,
12348,11833,
12349,-6521,
12350,-9002,
12351,607,
12352,29161,
12353,45535,
12354,42464,
12355,16342,
12356,-40578,
12357,-33088,
12358,-31307,
12359,-24907,
12360,-4868,
12361,366,
12362,1573,
12363,1277,
12364,2964,
12365,3544,
12366,-1512,
12367,-3967,
12368,-6079,
12369,-7515,
12370,-8869,
12371,872,
12372,15566,
12373,22843,
12374,1812,
12375,1166,
12376,22196,
12377,12998,
12378,1464,
12379,26018,26018,
12380,38807,
12381,27211,
12382,632,
12383,-34280,
12384,-59786,
12385,-72915,
12386,-81805,
12387,-76613,
12388,-40350,
12389,-36873,
12390,-33964,
12391,-19705,
12392,-9152,
12393,6318,
12394,11987,
12395,20282,
12396,27528,
12397,41160,
12398,63943,
12399,66168,
12400,37117,
12401,14498,
12402,10677,
12403,20092,
12404,19212,
12405,25937,
12406,59463,
12407,51995,
12408,-8358,
12409,6041,
12410,-32980,
12411,-42640,
12412,-29094,
12413,-21379,
12414,-8088,
12415,-5112,
12416,-1986,
12417,-2969,
12418,-3960,
12419,-5040,
12420,-6930,
12421,-4555,
12422,-823,
12423,8094,
12424,17690,
12425,15900,
12426,1099,
12427,-5387,
12428,4970,
12429,18364,
12430,13855,
12431,16006,
12432,28757,28757,
12433,29495,
12434,11118,
12435,-22136,
12436,-41561,
12437,-65059,
12438,-86262,
12439,-83011,
12440,-47697,
12441,-73184,
12442,-39118,
12443,-18631,
12444,-1807,
12445,16802,
12446,17784,
12447,25863,
12448,30142,
12449,38247,
12450,61772,
12451,82058,
12452,49353,
12453,10455,
12454,5272,
12455,18649,
12456,26891,
12457,39789,
12458,72945,
12459,48065,
12460,32491,
12461,-10178,
12462,-43209,
12463,-46315,
12464,-42915,
12465,-25677,
12466,-13076,
12467,-7925,
12468,-11647,
12469,-13521,
12470,-19376,
12471,-20351,
12472,-19713,
12473,-21156,
12474,-18179,
12475,-21331,
12476,-19611,
12477,6186,
12478,22034,
12479,13105,
12480,9142,
12481,40620,
12482,59517,59517,
12483,34250,
12484,42878,
12485,48382,
12486,25410,
12487,-16418,
12488,-50291,
12489,-80373,
12490,-102961,
12491,-77135,
12492,-80457,
12493,-61687,
12494,-40270,
12495,-32601,
12496,-14480,
12497,-2636,
12498,9363,
12499,26185,
12500,40271,
12501,49273,
12502,62492,
12503,80225,
12504,101571,
12505,106370,
12506,62200,
12507,23160,
12508,507,
12509,-17317,
12510,-20739,
12511,7016,
12512,21256,
12513,-17977,
12514,-68583,
12515,-71176,
12516,-44582,
12517,-33406,
12518,-2657,
12519,4515,
12520,14823,
12521,22891,22891,
12522,19521,
12523,13821,
12524,13479,
12525,11476,
12526,5246,
12527,-2934,
12528,-5801,
12529,-1325,
12530,10460,
12531,11953,
12532,-3007,
12533,-7934,
12534,-1453,
12535,9376,
12536,-11293,
12537,-28454,
12538,-6777,
12539,11326,
12540,5771,
12541,-15734,
12542,-32486,
12543,-54234,
12544,-65116,
12545,-71505,
12546,-54223,
12547,-45162,
12548,-41896,
12549,-16255,
12550,-10607,
12551,12926,
12552,27570,
12553,36291,
12554,34493,
12555,42642,
12556,58126,
12557,74859,74859,
12558,66002,
12559,26035,
12560,5435,
12561,5064,
12562,8168,
12563,10925,
12564,23760,
12565,18242,
12566,-8365,
12567,-37970,
12568,-46861,
12569,-36256,
12570,-13326,
12571,1578,
12572,18533,
12573,23632,
12574,18220,
12575,11113,
12576,5055,
12577,9755,
12578,791,
12579,-3607,
12580,-8856,
12581,-15597,
12582,-15659,
12583,-5896,
12584,-7991,
12585,-26736,
12586,-32015,
12587,-27594,
12588,-25267,
12589,-23150,
12590,-8061,
12591,19480,
12592,25232,
12593,2916,
12594,-27204,
12595,-47226,
12596,-55012,
12597,-47332,
12598,-35349,
12599,-29096,
12600,-17035,
12601,-9292,
12602,-10568,
12603,-6358,
12604,-5220,
12605,-256,
12606,9245,
12607,15861,
12608,19145,
12609,25702,
12610,33220,33220,
12611,51677,
12612,76042,
12613,82011,
12614,30550,
12615,-19107,
12616,-29970,
12617,3990,
12618,33328,
12619,51568,
12620,46445,
12621,9707,
12622,-880,
12623,-12346,
12624,-6880,
12625,1942,
12626,-2273,
12627,2535,
12628,-2433,
12629,-2633,
12630,-7176,
12631,-12933,
12632,-18664,
12633,-24099,
12634,-24638,
12635,-24594,
12636,-20742,
12637,-12878,
12638,12554,
12639,31900,
12640,22179,
12641,9665,
12642,13792,
12643,13663,
12644,2536,
12645,4609,
12646,32311,
12647,32119,
12648,10208,
12649,-22562,
12650,-46357,
12651,-69279,
12652,-81632,
12653,-62692,
12654,-53756,
12655,-28080,
12656,-20005,
12657,-14962,
12658,321,
12659,4890,
12660,18412,
12661,23301,
12662,28913,
12663,33295,33295,
12664,45916,
12665,69059,
12666,75086,
12667,48848,
12668,14510,
12669,1686,
12670,-3697,
12671,-1909,
12672,27087,
12673,56845,
12674,38663,
12675,453,
12676,-28845,
12677,-42248,
12678,-40549,
12679,-18694,
12680,-4950,
12681,2688,
12682,1273,
12683,686,
12684,-2298,
12685,-5850,
12686,-8941,
12687,-9698,
12688,-10004,
12689,-10635,
12690,-5577,
12691,11145,
12692,22106,
12693,9420,
12694,5436,
12695,17890,
12696,31757,
12697,24824,
12698,15275,
12699,23106,
12700,32607,
12701,15643,
12702,-17722,
12703,-44503,
12704,-68255,
12705,-92438,
12706,-84904,
12707,-58778,
12708,-42133,
12709,-35350,
12710,-24323,
12711,-17666,
12712,-4546,
12713,7373,
12714,19615,
12715,22897,
12716,33903,33903,
12717,50769,
12718,77538,
12719,96843,
12720,50918,
12721,12116,
12722,1889,
12723,-1466,
12724,2086,
12725,27006,
12726,42854,
12727,24310,
12728,-5817,
12729,-37136,
12730,-43655,
12731,-30160,
12732,-18537,
12733,-7547,
12734,-322,
12735,1868,
12736,2197,
12737,2270,
12738,-640,
12739,-7598,
12740,-8051,
12741,-10495,
12742,-8487,
12743,-2019,
12744,5870,
12745,9280,
12746,626,
12747,-5630,
12748,3525,
12749,21574,
12750,16084,
12751,-6950,
12752,25722,
12753,41637,41637,
12754,24282,
12755,-4472,
12756,-30855,
12757,-50948,
12758,-62470,
12759,-58449,
12760,-54080,
12761,-36349,
12762,-28253,
12763,-22065,
12764,-10583,
12765,-4368,
12766,1069,
12767,8686,
12768,13021,
12769,19674,
12770,27096,
12771,45192,
12772,71259,
12773,69034,
12774,32873,
12775,10757,
12776,13741,
12777,29830,
12778,62629,
12779,86284,
12780,67624,
12781,-5332,
12782,-27148,
12783,-41523,
12784,-36242,
12785,-22807,
12786,-9568,
12787,-6150,
12788,-5250,
12789,-7987,
12790,-15607,
12791,-9219,
12792,-7021,
12793,-12338,
12794,-17444,
12795,-18687,
12796,-17802,
12797,-6323,
12798,7483,
12799,9337,
12800,7002,
12801,10529,
12802,22270,
12803,40852,
12804,37666,
12805,50698,
12806,63400,
12807,50556,
12808,4086,
12809,-33941,
12810,-69142,
12811,-96042,
12812,-95604,
12813,-54304,
12814,-53932,
12815,-36046,
12816,-25228,
12817,-16448,
12818,-8565,
12819,-2952,
12820,-287,
12821,9205,
12822,22308,
12823,20209,
12824,31574,
12825,67454,
12826,98696,
12827,66640,
12828,32273,
12829,7046,
12830,7880,
12831,25791,
12832,47702,
12833,42596,
12834,24218,
12835,-24991,
12836,-61798,
12837,-85332,
12838,-73924,
12839,-50973,
12840,-29361,
12841,-17615,
12842,-11369,
12843,-7555,
12844,-11774,
12845,-13374,
12846,-10707,
12847,-11306,
12848,-14146,
12849,-12576,
12850,-10585,
12851,1069,
12852,24139,
12853,38960,38960,
12854,30502,
12855,33831,
12856,38085,
12857,21525,
12858,4063,
12859,21944,
12860,27414,
12861,21454,
12862,-7749,
12863,-40190,
12864,-63708,
12865,-68426,
12866,-64409,
12867,-49439,
12868,-33439,
12869,-24436,
12870,-18765,
12871,-14889,
12872,-4308,
12873,939,
12874,4744,
12875,11728,
12876,24177,
12877,31151,
12878,50571,
12879,78509,
12880,81622,
12881,46479,
12882,16987,
12883,9401,
12884,9150,
12885,14175,
12886,26632,
12887,24881,
12888,2644,
12889,-24469,
12890,-46013,
12891,-37960,
12892,-23651,
12893,-1096,
12894,264,
12895,6207,
12896,2981,
12897,4145,
12898,1112,
12899,-3877,
12900,-12056,
12901,-10804,
12902,-5848,
12903,-7823,
12904,-8190,
12905,2483,
12906,29407,29407,
12907,20822,
12908,296,
12909,-4785,
12910,-5355,
12911,-20432,
12912,-13558,
12913,13871,
12914,23566,
12915,4118,
12916,-30302,
12917,-56039,
12918,-71887,
12919,-74020,
12920,-68837,
12921,-53041,
12922,-38355,
12923,-29572,
12924,-18060,
12925,-17707,
12926,-1947,
12927,3910,
12928,13850,
12929,18251,
12930,21171,
12931,45394,
12932,82827,
12933,93810,
12934,49706,
12935,17870,
12936,14841,
12937,19206,
12938,14452,
12939,25319,
12940,60822,
12941,53002,53002,
12942,16892,
12943,-1103,
12944,-28652,
12945,-35910,
12946,-20530,
12947,-12720,
12948,-4501,
12949,-4863,
12950,-3167,
12951,-7825,
12952,-9476,
12953,-15935,
12954,-15694,
12955,-17344,
12956,-19170,
12957,-11786,
12958,7566,
12959,24795,
12960,11363,
12961,914,
12962,6503,
12963,17367,
12964,15987,
12965,11134,
12966,34185,
12967,47570,
12968,24638,
12969,-12862,
12970,-45701,
12971,-59087,
12972,-81450,
12973,-74427,
12974,-58397,
12975,-52442,
12976,-33694,
12977,-20252,
12978,-16202,
12979,-5470,
12980,4413,
12981,17105,17105,
12982,29121,
12983,34699,
12984,40128,
12985,55057,
12986,75679,
12987,83139,83139,
12988,48003,
12989,1393,
12990,-31367,
12991,-34807,
12992,-1118,
12993,21787,
12994,22590,
12995,-8471,
12996,-43907,
12997,-57799,
12998,-43955,
12999,-26672,
13000,-4090,
13001,5615,
13002,8837,
13003,11367,
13004,5789,
13005,8317,
13006,7216,
13007,4640,
13008,3671,
13009,2447,
13010,-354,
13011,685,
13012,10326,
13013,15858,
13014,4119,
13015,-8425,
13016,-13300,
13017,-4496,
13018,-2817,
13019,1216,
13020,32582,
13021,47746,
13022,34456,
13023,2170,
13024,-29211,
13025,-43913,
13026,-53114,
13027,-52330,
13028,-44678,
13029,-32834,
13030,-24793,
13031,-21283,
13032,-14944,
13033,4291,
13034,38640,
13035,73265,
13036,94712,
13037,139117,
13038,156896,
13039,188860,188860,
13040,132703,
13041,69330,
13042,46061,
13043,40219,
13044,20898,
13045,-20199,
13046,-38520,
13047,-41278,
13048,-36918,
13049,-53153,
13050,-77797,
13051,-91115,
13052,-85020,
13053,-74843,
13054,-42732,
13055,-23864,
13056,-23532,
13057,-29743,
13058,-27484,
13059,-28772,
13060,-29756,
13061,-31188,
13062,-29657,
13063,-25102,
13064,-28880,
13065,-39030,
13066,-62340,
13067,-82213,
13068,-79116,
13069,-119226,
13070,-124924,
13071,-125748,
13072,-54979,
13073,13379,
13074,23673,
13075,2418,
13076,-11465,
13077,2468,
13078,19703,
13079,36104,
13080,34345,
13081,28311,
13082,29204,
13083,30128,
13084,28874,
13085,38367,
13086,26790,
13087,25318,
13088,35762,
13089,44123,
13090,45492,
13091,48996,
13092,58868,58868,
13093,84115,
13094,100296,
13095,85812,
13096,61106,
13097,67710,
13098,79421,
13099,83441,
13100,69843,
13101,89465,
13102,39582,
13103,-9892,
13104,-41294,
13105,-56885,
13106,-58270,
13107,-39460,
13108,-22882,
13109,-17868,
13110,-18363,
13111,-25686,
13112,-31324,
13113,-34800,
13114,-34093,
13115,-38113,
13116,-37223,
13117,-31541,
13118,-26943,
13119,-19375,
13120,-1232,
13121,12846,
13122,34261,
13123,76753,
13124,80748,
13125,62665,
13126,57534,
13127,51367,51367,
13128,33138,
13129,-5497,
13130,-42243,
13131,-73149,
13132,-82088,
13133,-106640,
13134,-69433,
13135,-50051,
13136,-32444,
13137,-23798,
13138,-13876,
13139,-10020,
13140,-4922,
13141,7765,
13142,18413,
13143,24810,
13144,33734,
13145,46976,
13146,65264,
13147,100252,
13148,86509,
13149,46693,
13150,30789,
13151,52254,
13152,62133,
13153,48222,
13154,23820,
13155,-7170,
13156,-52388,
13157,-70935,
13158,-103380,
13159,-90719,
13160,-60182,
13161,-34642,
13162,-20229,
13163,-7776,
13164,-6718,
13165,-14358,
13166,-14143,
13167,-14141,
13168,-17554,
13169,-15387,
13170,-10447,
13171,-8905,
13172,-3918,
13173,12122,
13174,20242,
13175,20559,
13176,18105,
13177,21648,21648,
13178,12252,
13179,-28846,
13180,-29257,
13181,-2859,
13182,-6732,
13183,-43771,
13184,-80722,
13185,-84685,
13186,-84089,
13187,-98652,
13188,-68208,
13189,-52207,
13190,-29614,
13191,-23825,
13192,-9305,
13193,2643,
13194,14383,
13195,26024,
13196,31428,
13197,36513,
13198,46394,
13199,69452,
13200,90239,
13201,62470,
13202,23939,
13203,12044,
13204,13474,
13205,7457,
13206,3516,
13207,13617,
13208,22360,
13209,2796,
13210,-18303,
13211,-25276,
13212,-8707,
13213,-3862,
13214,15484,
13215,11100,
13216,17105,17105,
13217,11967,
13218,8436,
13219,9019,
13220,5815,
13221,329,
13222,-2441,
13223,-6035,
13224,-7099,
13225,-637,
13226,14900,
13227,5240,
13228,-16249,
13229,-15304,
13230,4029,
13231,4206,
13232,-3044,
